sourcePath,sourceType,targetPath,targetType,mappingStrategy,status,testCaseId,notes
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.KPS,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.KPS,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.LKB,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.LKB,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.MEP,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.MEP,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.MRS,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.MRS,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.NAM,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.NAM,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.PTR,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.PTR,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.ROL,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.ROL,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.ROS,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.ROS,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.SCP,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.SCP,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.STG,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.STG,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.THB,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.THB,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.TIS,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.TIS,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.TTD,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.TTD,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.UIS,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.UIS,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.MOS,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.MOS,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.ZET,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.ZET,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.ZIS,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.ZIS,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.CHI,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.CHI,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.clrSysId.COP,CashClearingSystem3Code,pacs00900101.grpHdr.sttlmInf.clrSys.clrSysId.COP,CashClearingSystem3Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.clrSys.prtry,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId.prtry,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt,BranchAndFinancialInstitutionIdentification3,pacs00900101.grpHdr.sttlmInf.instdRmbrsmntAgt,BranchAndFinancialInstitutionIdentification3,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId,BranchData,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.id,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.nm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.nm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr,PostalAddress1,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr,PostalAddress1,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.adrLine,List<String>,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrLine,List<String>,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.adrTp,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.adrTp.declaringClass,Class,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.declaringClass,Class,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.adrTp.ADDR,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.ADDR,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.adrTp.PBOX,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.PBOX,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.adrTp.HOME,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.HOME,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.adrTp.BIZZ,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.BIZZ,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.adrTp.MLTO,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.MLTO,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.adrTp.DLVY,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.DLVY,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.bldgNb,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.bldgNb,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.ctry,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctry,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.ctrySubDvsn,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctrySubDvsn,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.pstCd,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.pstCd,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.strtNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.strtNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.brnchId.pstlAdr.twnNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.twnNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId,FinancialInstitutionIdentification5Choice,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.BIC,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.BIC,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.clrSysMmbId.id,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.clrSysMmbId.prtry,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId.prtry,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId,FinancialInstitutionIdentification3,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.BIC,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.BIC,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.clrSysMmbId.id,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.clrSysMmbId.prtry,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId.prtry,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.nm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.nm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.prtryId,GenericIdentification3,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.prtryId.id,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.prtryId.issr,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId.issr,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.pstlAdr,PostalAddress1,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr,PostalAddress1,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.pstlAdr.adrLine,List<String>,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrLine,List<String>,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.pstlAdr.adrTp,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.pstlAdr.bldgNb,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.bldgNb,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.pstlAdr.ctry,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctry,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.pstlAdr.ctrySubDvsn,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctrySubDvsn,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.pstlAdr.pstCd,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.pstCd,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.pstlAdr.strtNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.strtNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.cmbndId.pstlAdr.twnNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.twnNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr,NameAndAddress7,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.nmAndAdr,NameAndAddress7,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr.nm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.nm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr.pstlAdr,PostalAddress1,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr,PostalAddress1,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr.pstlAdr.adrLine,List<String>,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrLine,List<String>,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr.pstlAdr.adrTp,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr.pstlAdr.bldgNb,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.bldgNb,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr.pstlAdr.ctry,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctry,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr.pstlAdr.ctrySubDvsn,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctrySubDvsn,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr.pstlAdr.pstCd,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.pstCd,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr.pstlAdr.strtNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.strtNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.nmAndAdr.pstlAdr.twnNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.twnNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.prtryId,GenericIdentification3,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.prtryId.id,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgt.finInstnId.prtryId.issr,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId.issr,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct,CashAccount7,pacs00900101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct,CashAccount7,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.ccy,String,pacs00900101.cdtTrfTxInf[].cdtrAcct.ccy,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.id,AccountIdentification3Choice,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.id.BBAN,String,pacs00900101.cdtTrfTxInf[].cdtrAcct.id.BBAN,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.id.IBAN,String,pacs00900101.cdtTrfTxInf[].cdtrAcct.id.IBAN,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.id.prtryAcct,SimpleIdentificationInformation2,pacs00900101.cdtTrfTxInf[].cdtrAcct.id.prtryAcct,SimpleIdentificationInformation2,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.id.prtryAcct.id,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.id.UPIC,String,pacs00900101.cdtTrfTxInf[].cdtrAcct.id.UPIC,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.nm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.nm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp,CashAccountType2,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp,CashAccountType2,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.declaringClass,Class,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.declaringClass,Class,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.CASH,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.CASH,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.CHAR,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.CHAR,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.COMM,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.COMM,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.TAXE,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.TAXE,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.CISH,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.CISH,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.TRAS,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.TRAS,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.SACC,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.SACC,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.CACC,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.CACC,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.SVGS,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.SVGS,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.ONDP,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.ONDP,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.MGLD,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.MGLD,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.NREX,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.NREX,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.MOMA,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.MOMA,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.LOAN,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.LOAN,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.SLRY,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.SLRY,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.cd.ODFT,CashAccountType4Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd.ODFT,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instdRmbrsmntAgtAcct.tp.prtry,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId.prtry,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt,BranchAndFinancialInstitutionIdentification3,pacs00900101.grpHdr.sttlmInf.instgRmbrsmntAgt,BranchAndFinancialInstitutionIdentification3,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId,BranchData,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.id,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.nm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.nm,String,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.pstlAdr,PostalAddress1,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr,PostalAddress1,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.pstlAdr.adrLine,List<String>,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrLine,List<String>,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.pstlAdr.adrTp,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.pstlAdr.adrTp.declaringClass,Class,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.declaringClass,Class,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.pstlAdr.adrTp.ADDR,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.ADDR,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.pstlAdr.adrTp.PBOX,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.PBOX,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.pstlAdr.adrTp.HOME,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.HOME,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.pstlAdr.adrTp.BIZZ,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.BIZZ,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.grpHdr.sttlmInf.instgRmbrsmntAgt.brnchId.pstlAdr.adrTp.MLTO,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.MLTO,AddressType2Code,heuristic-suffix,done,,heuristic match
